ticker,quarter,tradable_date,entry_open,entry_qoq_pct,prior_entry_qoq_pct,score_change,pre_llm_fundamental_score,pre_llm_fundamental_bucket,revenue_bucket,tier_0_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,hp0_high_price_broad,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch,hp_production_extension,hp_research_extension,hp_LLM_best,rm1_low_price_dislocation_momentum,rm2_weak_acceleration,rm3_mid_price_dislocation_momentum,rm4_persistent_repricing_wave,repricing_momentum_extension,repricing_momentum_priority,market_repricing_score,rm_buy_review_flag,post_llm_candidate_flag,post_llm_high_priority_flag,post_llm_demote_flag,causal_change,negative_revision_risk,narrative_delta_bucket,operating_leverage_quality,durability,score_addition,primary_theme,secondary_themes,theme_role,theme_confidence,theme_driver_type,theme_momentum,theme_acceleration_score,theme_tailwind_score,theme_acceleration_research_visibility,theme_acceleration_rescan_flag,akg_universe_tier,macro_mode,macro_spy,macro_entry_action,macro_position_size_multiplier,tier_structure_score,hp_structure_score,total_structure_score,llm_business_improvement_score,fundamental_rerating_score,risk_penalty_score,entry_raw_score,entry_score_0_100,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct,winner_90d_30pct,loser_90d_minus30pct,is_partial_live_quarter,is_future_date_anomaly,eligible_for_backtest,pipeline_run_id,scoring_formula_version,tier_rule_version,hp_rule_version,rm_rule_version,theme_rule_version,macro_rule_version,source_file_hash
ESS,2026Q1,2026-02-05,250.009995,-0.06,-12.18,2,6.0,strong,$1B-$2B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,1.336,3.9678,2.1319,-0.92,,False,False,,False,False,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2021Q4,11/3/21,169.639999,,,,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,1.8274,1.7272,-1.8863,-0.5777,-6.0422,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2022Q1,2/7/22,152.770004,-9.94,,0,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,-0.2422,0.995,-2.3892,-4.9683,-3.1485,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2022Q2,5/4/22,146.800003,-3.91,-9.94,-6,0.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,4,-1,0,-5.327,-8.8352,-4.3937,-13.7057,-0.2793,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2022Q3,8/3/22,147.729996,0.63,-3.91,0,0.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,6,4,2,2,3.1747,-0.9612,-7.0602,-6.7285,2.6467,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2022Q4,11/2/22,152.0,2.89,0.63,2,2.0,mixed,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,1,1,0,0,6.3487,9.5263,7.4408,3.7829,6.7171,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2023Q1,2/9/23,169.389999,11.44,2.89,0,2.0,mixed,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,1,1,0,0,0.8088,2.6212,-0.1299,-7.0547,-0.1653,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2023Q2,5/3/23,174.949997,3.28,11.44,-1,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,-2.8751,-2.052,6.5905,14.6785,25.1786,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2023Q3,2023-08-02,218.080002,24.65,3.28,1,2.0,mixed,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,1,1,0,0,0.4402,-0.3623,7.1488,-3.595,-4.6634,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2023Q4,2023-11-01,209.330002,-4.01,24.65,3,5.0,good,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,6.3249,8.446,10.0941,14.126,19.5576,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2024Q1,2024-02-02,266.130005,27.13,-4.01,0,5.0,good,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,2.976,6.9327,11.4418,18.2693,18.4647,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2024Q2,2024-05-01,318.829987,19.8,27.13,0,5.0,good,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,3.0361,5.6143,4.3973,-2.0262,-9.9081,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2024Q3,2024-08-02,290.0,-9.04,19.8,1,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,-0.5414,2.6517,-0.0931,12.9586,14.3379,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2024Q4,2024-11-01,335.950012,15.84,-9.04,0,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,10.7159,10.4182,10.7962,-1.2145,-2.6343,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2025Q1,2025-02-03,317.339996,-5.54,15.84,0,6.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,-3.0031,-8.6626,-9.3307,-22.3168,-5.9116,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2025Q2,2025-05-05,296.170013,-6.67,-5.54,0,6.0,strong,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,10.3488,10.8012,10.4366,21.042,29.9119,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2025Q3,2025-08-06,358.600006,21.08,-6.67,1,7.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,-1.4222,-1.8349,-2.6687,5.9732,5.3318,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2025Q4,2025-11-05,377.609985,5.3,21.08,0,7.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,-9.2317,-10.8472,-10.5797,-14.658,-3.9935,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETN,2026Q1,2026-02-04,365.600006,-3.18,5.3,0,7.0,strong,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,0,3,3,7.0815,2.4508,-4.8824,-0.4677,,False,False,,False,False,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2021Q4,11/4/21,51.700001,,,,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,1.5861,2.9014,1.47,7.7369,8.3269,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2022Q1,2/24/22,51.91,0.41,,0,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,7.7442,6.4535,11.0961,17.7422,14.4673,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2022Q2,4/28/22,60.689999,16.91,0.41,1,2.0,mixed,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,-1.7466,-4.0451,-0.8733,-7.7608,-8.5022,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2022Q3,8/4/22,58.744999,-3.2,16.91,-3,-1.0,weak,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,3,4,-1,0,3.6769,1.515,-1.5831,-11.5159,-7.4304,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2022Q4,11/3/22,54.095001,-7.92,-3.2,2,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,0.342,4.4089,6.6642,0.8688,0.9428,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2023Q1,2/17/23,54.195,0.18,-7.92,0,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,-2.1312,-5.1019,-2.1404,0.1753,-6.3567,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2023Q2,4/27/23,52.540001,-3.05,0.18,1,2.0,mixed,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,1.7415,-2.8169,-7.9463,-5.8337,-0.6566,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2023Q3,2023-08-03,50.345001,-4.18,-3.05,-1,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,-4.3301,-5.1544,-7.965,-11.739,-2.9298,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2023Q4,2023-10-31,47.5,-5.65,-4.18,0,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,1.6947,4.1684,6.7474,8.0421,4.9895,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2024Q1,2024-02-23,51.0,7.37,-5.65,0,1.0,mixed,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,0.0196,0.4804,1.0686,5.0784,7.2549,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2024Q2,2024-04-19,52.325001,2.6,7.37,0,1.0,mixed,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,2.408,6.5265,7.7879,1.3378,5.8098,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2024Q3,2024-08-02,61.32,17.19,2.6,1,2.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,-4.1748,-3.1311,-0.3751,8.4067,26.2068,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2024Q4,2024-11-01,77.18,25.86,17.19,-1,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,-2.5978,-1.8204,-0.7191,-1.7621,5.1827,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2025Q1,2025-02-19,87.559998,13.45,25.86,0,1.0,mixed,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,0.3769,-5.9159,-4.2028,-8.0516,-3.6889,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2025Q2,2025-04-30,83.120003,-5.07,13.45,0,1.0,mixed,>$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,-2.2257,1.4557,0.1925,0.0,6.1598,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2025Q3,2025-07-31,89.690002,7.9,-5.07,0,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,0.446,0.1561,-2.5421,4.3037,6.4333,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2025Q4,2025-10-30,95.18,6.12,7.9,0,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,2.0277,-1.2082,-0.6199,-2.1538,1.3658,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
ETR,2026Q1,2026-02-13,102.440002,7.63,6.12,0,1.0,mixed,$2B-$10B,,,,,,HP0 - High-price broad watchlist,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,4,-4,0,2.3721,2.9676,3.6412,12.8173,,False,False,,False,False,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2021Q4,11/9/21,21.02,,,,-2.0,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,,,,,,,,,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,10,0,10,0,5,4,11,11,-12.3216,-19.0771,-24.3578,-35.0143,-43.1494,False,True,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2022Q1,3/8/22,13.11,-37.63,,1,-1,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,,,0,0,0,0,0,1,2,neutral,1,0,0,,,,,,,,0,,,,,,,,22,0,22,11,6,4,35,35,-7.7803,-3.1274,0.0763,-18.8406,-27.46,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2022Q2,5/10/22,10.72,-18.23,-37.63,-3,-4,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,,,0,0,1,0,0,2,1,constructive,1,2,1,,,,,,,,0,,,,,,,,22,0,22,32,8,4,58,58,-6.8097,-11.2873,-14.6455,-9.0485,17.8172,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2022Q3,8/9/22,11.9,11.01,-18.23,0,-4,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,,,0,0,1,0,0,2,1,constructive,1,2,1,,,,,,,,0,,,,,,,,22,0,22,37,8,4,63,63,6.5546,-1.7647,1.1765,-22.521,-33.9496,False,True,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2022Q4,11/11/22,7.97,-33.03,11.01,2,-2,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,,,0,0,0,0,1,2,3,neutral,1,1,0,,,,,,,,0,,,,,,,,29,0,29,14,8,17,34,34,-21.8319,-19.6989,-19.197,4.5169,28.2309,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2023Q1,3/16/23,11.41,43.16,-33.03,0,-2,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,Repricing momentum extension,Repricing momentum priority,6,1,1,0,0,2,2,constructive,2,1,1,,,,,,,,0,,,,,,,,22,0,22,30,8,4,62,62,-12.1823,-9.3777,0.2629,2.3663,-1.9281,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2023Q2,5/10/23,12.9,13.06,43.16,1,-1,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,,,0,0,1,0,0,2,2,constructive,2,1,1,,,,,,,,0,,,,,,,,22,0,22,35,6,4,59,59,-5.6589,-7.2868,-12.4031,-7.907,-13.5659,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2023Q3,2023-08-08,11.360000,-11.94,13.06,4,3,good,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,,,0,0,1,1,0,2,1,inflecting,2,1,3,,,,,,,,0,,,,,,,,18,0,18,45,3,0,66,66,-10.0352,-8.6268,-11.3556,-10.4753,-15.4930,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2023Q4,2023-11-07,8.990000,-20.86,-11.94,-1,2,mixed,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,,,0,0,1,1,0,2,1,inflecting,2,1,3,,,,,,,,0,,,,,,,,25,0,25,45,3,0,73,73,-6.6741,0.8899,6.4516,13.9043,7.7864,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2024Q1,2024-03-15,6.900000,-23.25,-20.86,-4,-2,weak,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,,,0,1,1,0,0,2,2,constructive,2,1,1,,,,,,,,0,,,,,,,,29,0,29,35,5,4,65,65,34.0580,32.0290,24.4928,50.4348,37.9710,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2024Q2,2024-05-10,9.900000,43.48,-23.25,4,2,mixed,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,,,0,0,1,0,0,2,1,constructive,2,1,1,,,,,,,,0,,,,,,,,25,0,25,37,3,0,65,65,9.6970,-1.7172,-4.0404,10.3030,2.1212,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2024Q3,2024-08-07,10.050000,1.52,43.48,2,4,good,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,,,0,0,1,0,0,1,1,constructive,1,1,1,,,,,,,,0,,,,,,,,18,0,18,29,3,0,50,50,1.5920,3.1841,0.7960,-0.7960,9.0547,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2024Q4,2024-11-13,11.980000,19.2,1.52,0,4,good,$500M-$1B,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,,,0,0,1,0,0,2,1,constructive,1,1,1,,,,,,,,0,,,,,,,,18,0,18,35,3,0,56,56,1.4190,0.5843,1.8364,-15.6093,-8.9316,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2025Q1,2025-03-14,8.380000,-30.05,19.2,0,4,good,$500M-$1B,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,,,0,1,1,0,0,2,2,constructive,2,1,1,,,,,,,,0,,,,,,,,25,0,25,35,3,0,63,63,24.4630,16.5871,19.4511,32.8162,17.1838,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2025Q2,2025-05-09,10.330000,23.27,-30.05,-1,3,good,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,,,0,0,1,0,0,2,1,constructive,2,1,1,,,,,,,,0,,,,,,,,18,0,18,37,3,0,58,58,-2.1297,-2.7105,-0.2904,4.1626,9.1965,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2025Q3,2025-08-07,11.980000,15.97,23.27,1,4,good,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,,,,,,,,,0,,,,,,,0,0,1,1,0,2,1,inflecting,2,1,3,,,,,,,,0,,,,,,,,18,0,18,45,3,0,66,66,-9.4324,-4.7579,-2.3372,-4.8414,-3.5893,False,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
EVCM,2025Q4,2025-11-07,7.820000,-34.72,15.97,0,4,good,$100M-$500M,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,,,0,1,1,0,0,2,2,constructive,2,1,1,,,,,,,,0,,,,,,,,25,0,25,35,3,0,63,63,6.5217,10.9974,23.6573,51.2788,35.9335,True,False,,False,True,historical-combined-observed-2021Q4-2026Q2,,,,,,,d4e372fc03381721028e8c3bc98c3e12958c9110874736f434a70cc9f2b9975b
