quarter,ticker,cik,metadata_status,item_202_8k_count,item_202_event_dates,item_202_accessions,primary_8k_docs,earnings_exhibit_docs,earnings_exhibit_doc_count,latest_periodic_form,latest_periodic_filing_date,latest_periodic_accession,latest_periodic_doc,primary_8k_cached_count,earnings_exhibit_cached_count,periodic_cached,ready_for_earnings_extraction,ready_for_periodic_extraction,quality_fail_reasons,audit_reasons,elapsed_seconds
2024Q2,CRTO,1576427,ok,1,2024-05-02,0001576427-24-000061,crto-20240502.htm,exhibit991q12024new.htm,1,10-Q,2024-05-02,0001576427-24-000064,crto-20240331.htm,1,1,True,True,True,,ready,2.47
2024Q2,CRUS,772406,ok,1,2024-05-07,0000772406-24-000015,crus-20240507.htm,q4fy24pressrelease.htm;q4fy24shareholderletter.htm,2,10-K,2024-05-24,0000772406-24-000031,crus-20240330.htm,1,2,True,True,True,,ready,2.51
2024Q2,CRVL,874866,ok,1,2024-05-22,0000950170-24-063218,crvl-20240522.htm,crvl-ex99_1.htm,1,10-K,2024-05-24,0000950170-24-064645,crvl-20240331.htm,1,1,True,True,True,,ready,2.17
2024Q2,CSGP,1057352,ok,1,2024-04-23,0001193125-24-107185,d827733d8k.htm,d827733dex991.htm;d827733dex992.htm,2,10-Q,2024-04-24,0001057352-24-000059,csgp-20240331.htm,1,2,True,True,True,,ready,2.73
2024Q2,CSGS,1005757,ok,1,2024-05-01,0000950170-24-051255,csgs-20240501.htm,csgs-ex99_1.htm,1,10-Q,2024-05-02,0000950170-24-051767,csgs-20240331.htm,1,1,True,True,True,,ready,2.22
2024Q2,CSX,277948,ok,1,2024-04-17,0000277948-24-000030,csx-20240417.htm,pressrelease_q12024.htm,1,10-Q,2024-04-18,0000277948-24-000032,csx-20240331.htm,1,1,True,True,True,,ready,1.94
2024Q2,CTAS,723254,ok,0,,,,,0,10-Q,2024-04-05,0000723254-24-000018,ctas-20240229.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready,1.18
2024Q2,CTEV,1793229,ok,1,2024-05-08,0001793229-24-000075,mpln-20240508.htm,a991multiplanpressrelease-.htm,1,10-Q,2024-05-09,0001793229-24-000079,mpln-20240331.htm,1,1,True,True,True,,ready,2.41
2024Q2,CTLP,896429,ok,1,2024-05-09,0001628280-24-022214,usat-20240509.htm,ex-991xearningreleaseq32024.htm,1,10-Q,2024-05-09,0001628280-24-022312,ctlp-20240331.htm,1,1,True,True,True,,ready,2.27
2024Q2,CTOS,1709682,ok,1,2024-05-02,0001709682-24-000036,ctos-20240502.htm,ex991q1-2024pressrelease.htm,1,10-Q,2024-05-02,0001709682-24-000037,ctos-20240331.htm,1,1,True,True,True,,ready,2.17
2024Q2,CTRA,858470,ok,1,2024-05-02,0000858470-24-000063,ctra-20240502.htm,ctra-3312024xxexx991earnin.htm,1,10-Q,2024-05-03,0000858470-24-000069,ctra-20240331.htm,1,1,True,True,True,,ready,2.54
2024Q2,CTRI,0001981599,ok,1,2024-05-08,0001981599-24-000018,ctri-20240508.htm,centurigroupincex-991.htm,1,10-Q,2024-05-08,0001981599-24-000019,ctri-20240331.htm,1,1,True,True,True,,ready,3.24
2024Q2,CTRN,1318484,ok,2,2024-05-31;2024-06-04,0001104659-24-066928;0001104659-24-068049,tm2415984d1_8k.htm;tm2416284d1_8k.htm,tm2415984d1_ex99-1.htm;tm2416284d1_ex99-1.htm,2,10-Q,2024-06-12,0001558370-24-009085,ctrn-20240504x10q.htm,2,2,True,True,True,,ready,3.46
2024Q2,CTS,26058,ok,1,2024-05-01,0000950170-24-050908,cts-20240501.htm,cts-ex99_1.htm;cts-ex99_2.htm,2,10-Q,2024-05-01,0000950170-24-051203,cts-20240331.htm,1,2,True,True,True,,ready,2.95
2024Q2,CTSH,1058290,ok,1,2024-05-01,0001058290-24-000115,ctsh-20240501.htm,exhibit9913312024.htm;exhibit992033124.htm;exhibit993033124.htm,3,10-Q,2024-05-02,0001058290-24-000116,ctsh-20240331.htm,1,3,True,True,True,,ready,4.50
2024Q2,CTVA,1755672,ok,1,2024-05-01,0001755672-24-000006,ctva-20240501.htm,final_1qx2024xearningsxn.htm,1,10-Q,2024-05-02,0001755672-24-000013,ctva-20240331.htm,1,1,True,True,True,,ready,2.67
2024Q2,CVCO,278166,ok,1,2024-05-24,0000278166-24-000054,cvco-20240523.htm,cvco-2024330xex991.htm,1,10-K,2024-05-24,0000278166-24-000059,cvco-20240330.htm,1,1,True,True,True,,ready,2.56
2024Q2,CVGI,1290900,ok,1,2024-05-06,0001628280-24-020724,cvgi-20240506.htm,cvgq12024earningsrelease.htm,1,10-Q,2024-05-06,0001628280-24-020727,cvgi-20240331.htm,1,1,True,True,True,,ready,2.14
2024Q2,CVGW,1133470,ok,1,2024-06-10,0001558370-24-009040,cvgw-20240610x8k.htm,cvgw-20240610xex99d1.htm,1,10-Q,2024-06-10,0001558370-24-009042,cvgw-20240430x10q.htm,1,1,True,True,True,,ready,2.36
2024Q2,CVI,1376139,ok,1,2024-04-29,0001376139-24-000029,cvi-20240429.htm,exhibit991-cviq12024earnin.htm,1,10-Q,2024-04-30,0001376139-24-000031,cvi-20240331.htm,1,1,True,True,True,,ready,2.45
2024Q2,CVLG,928658,ok,1,2024-04-24,0001008886-24-000136,form8k.htm,exhibit991.htm,1,10-Q,2024-05-03,0001437749-24-014643,cvti20240331_10q.htm,1,1,True,True,True,,ready,2.42
2024Q2,CVLT,1169561,ok,1,2024-04-30,0001169561-24-000034,cvlt-20240430.htm,q4fy24pressrelease.htm,1,10-K,2024-05-13,0001169561-24-000039,cvlt-20240331.htm,1,1,True,True,True,,ready,2.41
2024Q2,CVNA,1690820,ok,1,2024-05-01,0001690820-24-000164,cvna-20240501.htm,ex99_1q12024.htm;ex99_2q12024.htm,2,10-Q,2024-05-01,0001690820-24-000165,cvna-20240331.htm,1,2,True,True,True,,ready,2.65
2024Q2,CVSA,730464,ok,1,2024-05-02,0001558370-24-006546,atge-20240502x8k.htm,atge-20240502xex99d1.htm,1,10-Q,2024-05-02,0001558370-24-006552,atge-20240331x10q.htm,1,1,True,True,True,,ready,2.88
2024Q2,CWH,1669779,ok,1,2024-05-01,0001558370-24-006385,cwh-20240501x8k.htm,cwh-20240501xex99d1.htm,1,10-Q,2024-05-03,0001558370-24-006649,cwh-20240331x10q.htm,1,1,True,True,True,,ready,2.84
2024Q2,CWK,1628369,ok,1,2024-04-29,0001628369-24-000008,cwk-20240429.htm,cwk-ex991q12024.htm,1,10-Q,2024-04-30,0001628369-24-000010,cwk-20240331.htm,1,1,True,True,True,,ready,2.47
2024Q2,CWST,911177,ok,1,2024-04-25,0000911177-24-000049,cwst-20240425.htm,cwst-ex99133124.htm,1,10-Q,2024-04-26,0000911177-24-000051,cwst-20240331.htm,1,1,True,True,True,,ready,2.64
2024Q2,CWT,1035201,ok,1,2024-04-25,0001104659-24-051475,tm2412690d1_8k.htm,tm2412690d1_ex99-1.htm;tm2412690d1_ex99-2.htm,2,10-Q,2024-04-25,0001035201-24-000007,cwt-20240331.htm,1,2,True,True,True,,ready,2.43
2024Q2,CXM,1569345,ok,1,2024-06-05,0001569345-24-000029,cxm-20240603.htm,q1fy25-earningsrelease.htm,1,10-Q,2024-06-05,0001569345-24-000031,cxm-20240430.htm,1,1,True,True,True,,ready,2.23
2024Q2,CXW,1070985,ok,1,2024-05-09,0001193125-24-134855,d810606d8k.htm,d810606dex991.htm,1,10-Q,2024-05-09,0000950170-24-056419,cxw-20240331.htm,1,1,True,True,True,,ready,2.15
2024Q2,CYH,1108109,ok,1,2024-04-24,0000950170-24-047634,cyh-20240424.htm,cyh-ex99_1.htm,1,10-Q,2024-04-25,0000950170-24-048396,cyh-20240331.htm,1,1,True,True,True,,ready,2.61
2024Q2,CZR,1590895,ok,1,2024-04-30,0001590895-24-000086,czr-20240430.htm,ex991-2024q1ceiearningsrel.htm,1,10-Q,2024-04-30,0001590895-24-000088,czr-20240331.htm,1,1,True,True,True,,ready,2.32
2024Q2,D,715957,ok,1,2024-05-02,0000950170-24-051575,d-20240502.htm,d-ex99.htm,1,10-Q,2024-05-02,0000950170-24-051708,d-20240331.htm,1,1,True,True,True,,ready,3.76
2024Q2,DAN,26780,ok,1,2024-04-30,0001193125-24-123652,d808110d8k.htm,d808110dex991.htm,1,10-Q,2024-04-30,0001437749-24-013892,dan20240331_10q.htm,1,1,True,True,True,,ready,2.75
2024Q2,DASH,1792789,ok,1,2024-05-01,0001628280-24-019602,dash-20240501.htm,dashq12024ex991-pressrelea.htm,1,10-Q,2024-05-01,0001628280-24-019605,dash-20240331.htm,1,1,True,True,True,,ready,2.50
2024Q2,DBD,28823,ok,1,2024-05-02,0000028823-24-000038,dbd-20240502.htm,ex-991q12024erlive.htm,1,10-Q,2024-05-02,0000028823-24-000041,dbd-20240331.htm,1,1,True,True,True,,ready,3.36
2024Q2,DBI,1319947,ok,1,2024-06-04,0001319947-24-000033,dbi-20240604.htm,q120248-kex991pressrelease.htm,1,10-Q,2024-06-04,0001319947-24-000035,dsw-20240504.htm,1,1,True,True,True,,ready,2.52
2024Q2,DBX,1467623,ok,1,2024-05-09,0001467623-24-000027,dbx-20240509.htm,q12024er-exhibit991q1only.htm,1,10-Q,2024-05-10,0001467623-24-000030,dbx-20240331.htm,1,1,True,True,True,,ready,2.48
2024Q2,DCGO,1822359,ok,1,2024-05-08,0001822359-24-000043,dcgo-20240508.htm,ex991.htm,1,10-Q,2024-05-08,0001822359-24-000045,dcgo-20240331.htm,1,1,True,True,True,,ready,2.13
2024Q2,DCH,1062231,ok,1,2024-05-03,0001062231-24-000052,axl-20240503.htm,axl-q1_2024xex991xir.htm,1,10-Q,2024-05-03,0001062231-24-000054,axl-20240331.htm,1,1,True,True,True,,ready,2.09
2024Q2,DCO,30305,ok,1,2024-05-08,0001628280-24-021348,dco-20240508.htm,ex99_1q12024earningsrelease.htm,1,10-Q,2024-05-08,0001628280-24-021349,dco-20240330.htm,1,1,True,True,True,,ready,2.25
2024Q2,DD,1666700,ok,1,2024-05-01,0001666700-24-000011,dd-20240501.htm,exhibit991enrschedules-1q24.htm,1,10-Q,2024-05-01,0001666700-24-000013,dd-20240331.htm,1,1,True,True,True,,ready,2.71
2024Q2,DDD,910638,ok,0,,,,,0,10-Q,2023-11-09,0000910638-23-000025,ddd-20230930.htm,0,0,True,False,True,,missing_8k_item_202;earnings_docs_not_ready,0.53
2024Q2,DDOG,1561550,ok,1,2024-05-07,0001561550-24-000048,ddog-20240507.htm,ex-991x20240331x8k.htm,1,10-Q,2024-05-08,0001561550-24-000051,ddog-20240331.htm,1,1,True,True,True,,ready,2.03
2024Q2,DECK,910521,ok,1,2024-05-23,0000910521-24-000015,deck-20240523.htm,deckex991pressrelease-3312.htm,1,10-K,2024-05-24,0000910521-24-000017,deck-20240331.htm,1,1,True,True,True,,ready,2.08
2024Q2,DEI,1364250,ok,1,2024-05-07,0001364250-24-000023,nysedei-20240507.htm,a2024q1epexhibit991.htm,1,10-Q,2024-05-10,0001364250-24-000028,nysedei-20240331.htm,1,1,True,True,True,,ready,2.58
2024Q2,DFIN,1669811,ok,1,2024-05-01,0000950170-24-050884,dfin-20240501.htm,dfin-ex99_1.htm,1,10-Q,2024-05-01,0000950170-24-051247,dfin-20240331.htm,1,1,True,True,True,,ready,2.74
2024Q2,DG,29534,ok,1,2024-05-30,0001104659-24-066413,tm2415834d1_8k.htm,tm2415834d1_ex99.htm,1,10-Q,2024-05-30,0001558370-24-008742,dg-20240503x10q.htm,1,1,True,True,True,,ready,2.37
2024Q2,DGII,854775,ok,1,2024-05-01,0000854775-24-000014,dgii-20240501.htm,dgii-ex991_20240503.htm,1,10-Q,2024-05-03,0000854775-24-000018,dgii-20240331.htm,1,1,True,True,True,,ready,2.27
2024Q2,DGX,1022079,ok,1,2024-04-23,0001022079-24-000096,dgx-20240423.htm,dgx033120248-kex991.htm,1,10-Q,2024-04-24,0001022079-24-000099,dgx-20240331.htm,1,1,True,True,True,,ready,2.09
2024Q2,DHR,313616,ok,1,2024-04-23,0000313616-24-000106,dhr-20240423.htm,dhr-20240423xex991.htm,1,10-Q,2024-04-23,0000313616-24-000102,dhr-20240329.htm,1,1,True,True,True,,ready,2.58
2024Q2,DIN,49754,ok,1,2024-05-08,0001193125-24-133758,d823074d8k.htm,d823074dex991.htm,1,10-Q,2024-05-08,0001628280-24-021372,din-20240331.htm,1,1,True,True,True,,ready,2.58
2024Q2,DIOD,29002,ok,2,2024-05-09;2024-05-13,0000950170-24-057203;0000950170-24-058803,diod-20240509.htm;diod-20240509.htm,diod-ex99_1.htm;diod-ex99_2.htm;diod-ex99_3.htm;diod-ex99_1.htm,4,10-Q,2024-05-09,0000950170-24-057252,diod-20240331.htm,2,4,True,True,True,,ready,4.05
2024Q2,DK,1694426,ok,1,2024-05-07,0001694426-24-000056,dk-20240507.htm,dk-ex991earningsreleasex03.htm;dk1q24earningsslides.htm,2,10-Q,2024-05-08,0001694426-24-000060,dk-20240331.htm,1,2,True,True,True,,ready,2.79
2024Q2,DLR,1297996,ok,1,2024-05-02,0001558370-24-006558,dlr-20240502x8k.htm,dlr-20240502xex99d1.htm;dlr-20240502xex99d2.htm,2,10-Q,2024-05-03,0001558370-24-006671,dlr-20240331x10q.htm,1,2,True,True,True,,ready,3.95
2024Q2,DLTR,935703,ok,1,2024-06-05,0000935703-24-000026,dltr-20240605.htm,ex991q1-24earningspr.htm;ex992reviewofstrategicalte.htm,2,10-Q,2024-06-05,0000935703-24-000029,dltr-20240504.htm,1,2,True,True,True,,ready,2.94
2024Q2,DLX,27996,ok,2,2024-05-01;2024-05-01,0000027996-24-000118;0000027996-24-000117,dlx-20240501.htm;dlx-20240501.htm,exhibit991050120248-k.htm;exhibit99150120248-k.htm,2,10-Q,2024-05-03,0000027996-24-000120,dlx-20240331.htm,2,2,True,True,True,,ready,3.50
2024Q2,DNOW,1599617,ok,1,2024-05-10,0001193125-24-135723,d778223d8k.htm,d778223dex991.htm,1,10-Q,2024-05-10,0000950170-24-057616,dnow-20240331.htm,1,1,True,True,True,,ready,2.20
2024Q2,DNUT,1857154,ok,1,2024-05-09,0001857154-24-000061,dnut-20240509.htm,exh991q1pressrelease2024.htm,1,10-Q,2024-05-09,0001857154-24-000063,dnut-20240331.htm,1,1,True,True,True,,ready,2.50
2024Q2,DOC,765880,ok,1,2024-04-25,0001628280-24-018179,peak-20240425.htm,ex99103312024.htm;ex99203312024.htm;ex99303312024.htm,3,10-Q,2024-04-26,0001628280-24-018706,peak-20240331.htm,1,2,True,True,True,earnings_exhibit:earnings_exhibit_too_short;earnings_exhibit:exhibit_not_earnings_like,ready,3.89
2024Q2,DOCN,1582961,ok,1,2024-05-10,0001582961-24-000067,docn-20240510.htm,a2024-q1dopressrelease.htm,1,10-Q,2024-05-10,0001582961-24-000068,docn-20240331.htm,1,1,True,True,True,,ready,1.96
2024Q2,DOCU,1261333,ok,1,2024-06-06,0001261333-24-000083,docu-20240606.htm,q125ex-991er.htm,1,10-Q,2024-06-07,0001261333-24-000087,docu-20240430.htm,1,1,True,True,True,,ready,2.53
2024Q2,DOV,29905,ok,1,2024-04-25,0000029905-24-000018,dov-20240425.htm,a202425048-kexhibit991pr.htm,1,10-Q,2024-04-25,0000029905-24-000020,dov-20240331.htm,1,1,True,True,True,,ready,2.27
2024Q2,DPZ,1286681,ok,1,2024-04-29,0000950170-24-049416,dpz-20240429.htm,dpz-ex99_1.htm,1,10-Q,2024-04-29,0000950170-24-049419,dpz-20240324.htm,1,1,True,True,True,,ready,2.54
2024Q2,DRH,1298946,ok,1,2024-05-02,0001298946-24-000048,drh-20240501.htm,exhibit9911q2024.htm,1,10-Q,2024-05-03,0001298946-24-000052,drh-20240331.htm,1,1,True,True,True,,ready,2.64
2024Q2,DRI,940944,ok,1,2024-06-20,0000940944-24-000026,dri-20240618.htm,exhibit991-q4fy24.htm,1,10-Q,2024-04-02,0000940944-24-000017,dri-20240225.htm,1,1,True,True,True,,ready,2.24
2024Q2,DRS,1833756,ok,1,2024-05-01,0001628280-24-019471,drs-20240501.htm,q12024earningspressrelease.htm,1,10-Q,2024-05-01,0001628280-24-019617,drs-20240331.htm,1,1,True,True,True,,ready,1.81
2024Q2,DRVN,1804745,ok,1,2024-05-02,0001193125-24-128254,d786209d8k.htm,d786209dex991.htm,1,10-Q,2024-05-08,0001804745-24-000015,drvn-20240330.htm,1,1,True,True,True,,ready,2.28
2024Q2,DSGR,703604,ok,1,2024-05-02,0000703604-24-000059,laws-20240502.htm,a2024q1pressrelease.htm,1,10-Q,2024-05-02,0000703604-24-000061,dsgr-20240331.htm,1,1,True,True,True,,ready,3.68
2024Q2,DTE,936340,ok,2,2024-04-25;2024-05-02,0000936340-24-000115;0000936340-24-000119,dte-20240425.htm;dte-20240502.htm,exhibit991-033124.htm;q124presentation42324fin.htm;dtegas-exhibit991x33124.htm,3,10-Q,2024-04-25,0000936340-24-000116,dte-20240331.htm,2,3,True,True,True,,ready,4.82
2024Q2,DUK,1326160,ok,1,2024-05-07,0001326160-24-000103,duk-20240507.htm,er-20240331xearningsreleas.htm,1,10-Q,2024-05-07,0001326160-24-000108,duk-20240331.htm,1,1,True,True,True,,ready,3.73
2024Q2,DUOL,1562088,ok,2,2024-05-08;2024-05-10,0001562088-24-000110;0001562088-24-000117,duol-20240508.htm;duol-20240508.htm,q1fy24pressrelease.htm;q1fy24shareholderletter.htm,2,10-Q,2024-05-09,0001562088-24-000113,duol-20240331.htm,2,2,True,True,True,,ready,3.00
2024Q2,DVA,927066,ok,1,2024-05-02,0000927066-24-000089,dva-20240502.htm,dva-33124ex991.htm,1,10-Q,2024-05-02,0000927066-24-000090,dva-20240331.htm,1,1,True,True,True,,ready,2.25
2024Q2,DVN,1090012,ok,1,2024-05-01,0001193125-24-127511,d804489d8k.htm,d804489dex991.htm;d804489dex992.htm,2,10-Q,2024-05-02,0000950170-24-051757,dvn-20240331.htm,1,2,True,True,True,,ready,2.78
2024Q2,DXLG,813298,ok,1,2024-05-30,0000950170-24-066252,dxlg-20240530.htm,dxlg-ex99_1.htm,1,10-Q,2024-05-30,0000950170-24-066390,dxlg-20240504.htm,1,1,True,True,True,,ready,2.89
2024Q2,DXPE,1020710,ok,1,2024-05-09,0001020710-24-000053,dxpe-20240508.htm,earningsrelease3312024.htm,1,10-Q,2024-05-09,0001020710-24-000055,dxpe-20240331.htm,1,1,True,True,True,,ready,2.75
2024Q2,DY,67215,ok,1,2024-05-22,0000067215-24-000023,dy-20240522.htm,dyfy2025q1earningsreleasee.htm;q12025presentationmateri.htm,2,10-Q,2024-05-23,0000067215-24-000029,dy-20240427.htm,1,2,True,True,True,,ready,2.95
2024Q2,EA,712515,ok,1,2024-05-07,0000712515-24-000013,ea-20240503.htm,earningspressrelease2024_5.htm,1,10-K,2024-05-22,0000712515-24-000023,ea-20240331.htm,1,1,True,True,True,,ready,2.84
2024Q2,EAT,703351,ok,1,2024-04-30,0000703351-24-000013,eat-20240430.htm,fy24q3ex991-earningsrelease.htm,1,10-Q,2024-04-30,0000703351-24-000015,eat-20240327.htm,1,1,True,True,True,,ready,2.48
2024Q2,EBAY,1065088,ok,1,2024-05-01,0001065088-24-000073,ebay-20240501.htm,exhibit991erebayq12024.htm,1,10-Q,2024-05-02,0001065088-24-000076,ebay-20240331.htm,1,1,True,True,True,,ready,3.16
2024Q2,EBF,33002,ok,2,2024-04-23;2024-06-17,0000950170-24-046853;0000950170-24-074035,ebf-20240422.htm;ebf-20240617.htm,ebf-ex99_1.htm;ebf-ex99_1.htm,2,10-Q,2024-06-26,0000950170-24-077829,ebf-20240531.htm,2,2,True,True,True,,ready,4.10
2024Q2,EBS,1367644,ok,1,2024-05-01,0001367644-24-000060,ebs-20240429.htm,ebs2024-03x31ex99earningsr.htm,1,10-Q,2024-05-02,0001367644-24-000063,ebs-20240331.htm,1,1,True,True,True,,ready,2.55
2024Q2,ECL,31462,ok,1,2024-04-30,0001558370-24-006197,ecl-20240430x8k.htm,ecl-20240430xex99d1.htm;ecl-20240430xex99d2.htm,2,10-Q,2024-05-02,0001558370-24-006535,ecl-20240331x10q.htm,1,2,True,True,True,,ready,3.51
2024Q2,ECPG,1084961,ok,1,2024-05-08,0001084961-24-000045,ecpg-20240508.htm,exhibit991ecpgq12024earnin.htm,1,10-Q,2024-05-08,0001084961-24-000048,ecpg-20240331.htm,1,1,True,True,True,,ready,2.63
2024Q2,ECVT,1708035,ok,1,2024-05-02,0001708035-24-000080,ecvt-20240502.htm,ex991-ecvt1q24earningsrele.htm,1,10-Q,2024-05-03,0001708035-24-000083,ecvt-20240331.htm,1,1,True,True,True,,ready,2.40
2024Q2,ED,1047862,ok,1,2024-05-02,0001047862-24-000032,ed-20240502.htm,a1q2024earningsreleasepr.htm,1,10-Q,2024-05-02,0001047862-24-000030,ed-20240331.htm,1,1,True,True,True,,ready,2.56
2024Q2,EE,0001888447,ok,1,2024-05-08,0000950170-24-055895,ee-20240508.htm,ee-ex99_1.htm,1,10-Q,2024-05-09,0000950170-24-057144,ee-20240331.htm,1,1,True,True,True,,ready,2.58
2024Q2,EEFT,1029199,ok,1,2024-05-01,0001213900-24-038092,eeft-20240430.htm,ex991_1.htm,1,10-Q,2024-05-06,0001213900-24-039798,eeft-20240331.htm,1,1,True,True,True,,ready,3.11
2024Q2,EEX,1579214,ok,1,2024-05-07,0000950170-24-053882,eex-20240507.htm,eex-ex99_1.htm;eex-ex99_2.htm,2,10-Q,2024-05-07,0000950170-24-053881,eex-20240331.htm,1,2,True,True,True,,ready,2.86
2024Q2,EFX,33185,ok,1,2024-04-17,0000033185-24-000025,efx-20240417.htm,exhibit99120240331.htm,1,10-Q,2024-04-22,0000033185-24-000032,efx-20240331.htm,1,1,True,True,True,,ready,2.26
2024Q2,EG,1095073,ok,1,2024-04-29,0001095073-24-000022,everestre-20240429.htm,earningsrelease-exx991q120.htm,1,10-Q,2024-05-03,0001095073-24-000027,eg-20240331.htm,1,1,True,True,True,,ready,2.75
2024Q2,EHAB,0001803737,ok,1,2024-05-08,0001803737-24-000052,ehab-20240508.htm,enhabitpressrelease-strate.htm;enhabit_earningsxslidesx.htm;q12024enhabitearningsrelea.htm,3,10-Q,2024-05-09,0001803737-24-000055,ehab-20240331.htm,1,2,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready,2.63
2024Q2,EIG,1379041,ok,1,2024-04-25,0001379041-24-000101,eig-20240425.htm,ex991_pressreleasex3312024.htm;ex992_finsupplementx3312024.htm,2,10-Q,2024-04-26,0001379041-24-000104,eig-20240331.htm,1,2,True,True,True,,ready,3.04
2024Q2,EIX,827052,ok,1,2024-04-30,0000827052-24-000034,eix-20240430x8k.htm,eix-20240430xex99d1.htm;eix-20240430xex99d2.htm;eix-20240430xex99d3.htm,3,10-Q,2024-04-30,0000827052-24-000035,eix-20240331x10q.htm,1,3,True,True,True,,ready,3.30
2024Q2,EMBC,0001872789,ok,1,2024-05-09,0001872789-24-000016,embc-20240509.htm,embc-20240331xexx991.htm,1,10-Q,2024-05-09,0001872789-24-000019,embc-20240331.htm,1,1,True,True,True,,ready,1.96
2024Q2,EME,105634,ok,1,2024-04-25,0000105634-24-000015,eme-20240425.htm,eme-ex991_2024331xq1.htm,1,10-Q,2024-04-25,0000105634-24-000013,eme-20240331.htm,1,1,True,True,True,,ready,2.23
2024Q2,EMR,32604,ok,1,2024-05-08,0000032604-24-000021,emr-20240507.htm,a2024q2release_ex991.htm;a2024q2release_ex992.htm,2,10-Q,2024-05-08,0000032604-24-000024,emr-20240331.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready,2.68
2024Q2,ENOV,1420800,ok,1,2024-05-02,0001420800-24-000009,cfx-20240502.htm,q12024earningspressrelease.htm,1,10-Q,2024-05-02,0001420800-24-000012,cfx-20240329.htm,1,1,True,True,True,,ready,2.10
2024Q2,ENPH,1463101,ok,1,2024-04-23,0001463101-24-000070,enph-20240423.htm,a2024q1exx991pressrelease.htm,1,10-Q,2024-04-23,0001463101-24-000071,enph-20240331.htm,1,1,True,True,True,,ready,1.94
2024Q2,ENR,1632790,ok,1,2024-05-07,0001632790-24-000036,enr-20240507.htm,enrpr3312024.htm;q224earningsslidesfinalf.htm,2,10-Q,2024-05-07,0001632790-24-000038,enr-20240331.htm,1,2,True,True,True,,ready,3.12
2024Q2,ENS,1289308,ok,1,2024-05-22,0001289308-24-000019,ens-20240522.htm,ex991_earningsx4qfy24.htm;ex992_dividendx4qfy241.htm,2,10-K,2024-05-22,0001289308-24-000018,ens-20240331.htm,1,2,True,True,True,,ready,2.81
2024Q2,ENSG,1125376,ok,1,2024-05-01,0001125376-24-000065,ensg-20240501.htm,q12024pressrelease.htm,1,10-Q,2024-05-01,0001125376-24-000064,ensg-20240331.htm,1,1,True,True,True,,ready,2.58
2024Q2,ENTG,1101302,ok,1,2024-05-01,0001101302-24-000037,entg-20240501.htm,entgq12024ex991.htm;entgq12024ex992.htm,2,10-Q,2024-05-01,0001101302-24-000040,entg-20240330.htm,1,2,True,True,True,,ready,3.39
2024Q2,ENVA,1529864,ok,1,2024-04-23,0000950170-24-046913,enva-20240423.htm,enva-ex99_1.htm,1,10-Q,2024-04-24,0000950170-24-047610,enva-20240331.htm,1,1,True,True,True,,ready,2.60
2024Q2,EPAM,1352010,ok,1,2024-05-09,0001352010-24-000015,epam-20240509.htm,exhibit99_q1x2024.htm,1,10-Q,2024-05-09,0001352010-24-000018,epam-20240331.htm,1,1,True,True,True,,ready,3.35
2024Q2,EPC,1096752,ok,1,2024-05-08,0001628280-24-021331,epc-20240508.htm,epcexhibit99103312024.htm,1,10-Q,2024-05-08,0001628280-24-021700,epc-20240331.htm,1,1,True,True,True,,ready,2.73
2024Q2,EPM,1006655,ok,1,2024-05-07,0001544784-24-000029,epm-20240506x8k.htm,epm-20240506xex99d1.htm,1,10-Q,2024-05-08,0001558370-24-007347,epm-20240331x10q.htm,1,1,True,True,True,,ready,2.44
2024Q2,EQIX,1101239,ok,1,2024-05-08,0001628280-24-021695,eqix-20240508.htm,eqix-033124xpr8kupload.htm,1,10-Q,2024-05-08,0001628280-24-021647,eqix-20240331.htm,1,1,True,True,True,,ready,2.37
2024Q2,EQR,906107,ok,1,2024-04-23,0000950170-24-046921,eqr-20240423.htm,eqr-ex99_1.htm,1,10-Q,2024-05-02,0000950170-24-052144,eqr-20240331.htm,1,1,True,True,True,,ready,2.82
2024Q2,ERIE,922621,ok,1,2024-04-25,0000922621-24-000009,erie-20240423.htm,ex-99103312024.htm;ex-99203312024.htm,2,10-Q,2024-04-25,0000922621-24-000010,erie-20240331.htm,1,1,True,True,True,earnings_exhibit:exhibit_not_earnings_like,ready,3.38
2024Q2,ES,72741,ok,1,2024-05-01,0001104659-24-055831,tm2413187d1_8k.htm,tm2413187d1_ex99-1.htm;tm2413187d1_ex99-2.htm;tm2413187d1_ex99-3.htm,3,10-Q,2024-05-03,0000072741-24-000010,es-20240331.htm,1,2,True,True,True,earnings_exhibit:earnings_exhibit_too_short;earnings_exhibit:exhibit_not_earnings_like,ready,3.45
2024Q2,ESE,866706,ok,1,2024-05-09,0001104659-24-059341,tm2413938d1_8k.htm,tm2413938d1_ex99-1.htm,1,10-Q,2024-05-10,0001410578-24-000723,ese-20240331x10q.htm,1,1,True,True,True,,ready,2.11
2024Q2,ESRT,1541401,ok,1,2024-04-24,0001104659-24-051251,tm2410410d1_8k.htm,tm2410410d1_ex99-1.htm;tm2410410d1_ex99-2.htm,2,10-Q,2024-05-07,0001628280-24-021106,esrt-20240331.htm,1,2,True,True,True,,ready,3.21
