quarter,ticker,cik,revenue_bucket,pipeline_status,pipeline_missing_reason,repair_status,repair_notes,event_accession,event_dates,primary_8k_doc,primary_8k_cached,primary_8k_text_len,exhibit_docs,exhibit_cached_count,exhibit_doc_count,exhibit_text_len,periodic_accession,periodic_doc,periodic_cached,periodic_text_len,earnings_event_ready_for_local_extraction,periodic_doc_ready,coverage_reasons,periodic_reasons
2024Q3,SBRA,1492298,$100M-$500M,doc_quality_passed,,,,0001492298-24-000024,2024-08-07,sbra-20240807.htm,True,4801,sbraex9912024q2.htm;sbraex9922024q2-final.htm;sbraex9932024q2.htm,3,3,117647,0001492298-24-000025,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SCCO,1001838,$2B-$10B,doc_quality_passed,,,,0001558370-24-009916,2024-07-19,R2.htm,True,2419,scco-20240719xex99d1.htm,1,1,30213,0001558370-24-010710,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SCHL,866729,$1B-$2B,doc_quality_passed,,,,0000866729-24-000014,2024-07-18;2024-09-26,schl-20240718.htm,True,3192,schl53124-pr.htm;fy25q1pressrelease.htm,1,2,28454,0000866729-24-000027,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SCHW,316709,$2B-$10B,doc_quality_passed,,,,0000316709-24-000056,2024-07-16,schw-20240716.htm,True,3499,a2q24exhibit991.htm,1,1,39476,0000316709-24-000060,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SCL,94049,$500M-$1B,doc_quality_passed,,,,0000950170-24-088232,2024-07-31,scl-20240731.htm,True,3397,scl-ex99_1.htm;scl-ex99_2.htm,2,2,32540,0000950170-24-093579,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SCSC,918965,$2B-$10B,doc_quality_passed,,,,0000918965-24-000026,2024-08-27,scsc-20240827.htm,True,3882,scansourceearningsinfogr.htm;scscexhibit9916302024.htm,2,2,58911,0000918965-24-000029,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SCVL,895447,$100M-$500M,doc_quality_passed,,,,0000950170-24-103723,2024-09-05,scvl-20240905.htm,True,3471,scvl-ex99_1.htm,1,1,24578,0000950170-24-104390,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SEAT,1856031,$100M-$500M,doc_quality_passed,,,,0000950170-24-091202,2024-08-06,seat-20240801.htm,True,5065,seat-ex99_1.htm,1,1,20242,0000950170-24-091203,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SEDG,1419612,$500M-$1B,doc_quality_passed,,,,0001178913-24-002467,2024-08-07,zk2431802.htm,True,3499,exhibit_99-1.htm,1,1,36490,0001178913-24-002470,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SEIC,350894,$100M-$500M,doc_quality_passed,,,,0000350894-24-000099,2024-07-24,seic-20240724.htm,True,3767,seic-earningsreleaseex9917.htm,1,1,22288,0000350894-24-000102,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SEM,1320414,$1B-$2B,doc_quality_passed,,,,0001104659-24-079579,2024-07-12;2024-08-01,tm2419380d1_8k.htm,True,3633,tm2419380d1_ex99-1.htm;tm2420448d2_ex99-1.htm,1,2,10446,0001628280-24-034182,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SFIX,1576942,$1B-$2B,doc_quality_passed,,,,0001576942-24-000087,2024-09-24,sfix-20240924.htm,True,3827,exhibit991-q424.htm,1,1,23486,0001576942-24-000099,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SFM,1575515,$1B-$2B,doc_quality_passed,,,,0001575515-24-000120,2024-07-29,sfm-20240729.htm,True,5854,sfm-20240630xex991.htm;sfm-ex992.htm;sfm-ex993.htm,3,3,53083,0001575515-24-000121,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SG,0001477815,$100M-$500M,doc_quality_passed,,,,0001628280-24-036126,2024-08-08,sg-20240808.htm,True,3398,q224sweetgreenearningsrele.htm,1,1,35667,0001628280-24-036302,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SGRY,1638833,$100M-$500M,doc_quality_passed,,,,0001638833-24-000132,2024-08-06,sgry-20240806.htm,True,3360,exhibit991q22024earningsre.htm,1,1,25212,0001638833-24-000135,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SHAK,1620533,$100M-$500M,doc_quality_passed,,,,0001620533-24-000083,2024-08-01,shak-20240801.htm,True,4029,a2q24shareholderletter.htm;shak-20240801_exhibit991.htm,2,2,87480,0001620533-24-000086,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SHC,1822479,$100M-$500M,doc_quality_passed,,,,0001822479-24-000038,2024-08-05,shc-20240805.htm,True,3668,august52024-ex991.htm,1,1,35003,0001822479-24-000041,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SHLS,1831651,$100M-$500M,doc_quality_passed,,,,0001831651-24-000097,2024-08-06,shls-20240806.htm,True,3423,exhibit991earningsrelease2.htm,1,1,30622,0001831651-24-000098,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SHO,1295810,$100M-$500M,doc_quality_passed,,,,0001558370-24-011209,2024-08-07,sho-20240807x8k.htm,True,4338,sho-20240807xex99d1.htm;sho-20240807xex99d2.htm,2,2,90839,0001558370-24-011285,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SHOO,913241,$100M-$500M,doc_quality_passed,,,,0001493152-24-029685,2024-07-31,form8-k.htm,True,4370,ex99-1.htm,1,1,19728,0001628280-24-034229,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SHW,89800,$2B-$10B,doc_quality_passed,,,,0000089800-24-000103,2024-07-23,shw-20240723.htm,True,3405,shwearningsrelease2q2024.htm,1,1,25568,0000089800-24-000105,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SIG,832988,$1B-$2B,doc_quality_passed,,,,0000832988-24-000191,2024-09-12,sig-20240912.htm,True,3537,fy25ex99109x12x24pressrele.htm,1,1,44359,0000832988-24-000192,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SIGI,230557,$500M-$1B,doc_quality_passed,,,,0000230557-24-000018,2024-07-18,sigi-20240718.htm,True,4826,q22024pressreleaseexh991.htm;q22024pressreleasesuppleme.htm;sigiinvestorpresentation.htm,3,3,82700,0000230557-24-000021,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SIRI,908937,$2B-$10B,doc_quality_passed,,,,0000908937-24-000019,2024-08-01,siri-20240801.htm,True,3816,siriq22024earningsrelease.htm,1,1,32891,0000908937-24-000021,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SITC,894315,$100M-$500M,doc_quality_passed,,,,0000950170-24-087497,2024-07-30,sitc-20240730.htm,True,3808,sitc-ex99_1.htm;sitc-sitc_8k_earnings_2q24.pdf,2,2,1050941,0000950170-24-088552,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SJM,91419,$2B-$10B,doc_quality_passed,,,,0000091419-24-000075,2024-08-28,sjm-20240828.htm,True,3445,sjm20240828exhibit991.htm,1,1,31828,0000091419-24-000077,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SKT,899715,$100M-$500M,doc_quality_passed,,,,0000899715-24-000115,2024-08-01,skt-20240801.htm,True,4386,skt8kex991june302024.htm,1,1,129103,0000899715-24-000119,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SKWD,0001519449,$100M-$500M,doc_quality_passed,,,,0001519449-24-000031,2024-08-05,skwd-20240805.htm,True,3405,earningsrelease-ex9912q2024.htm,1,1,23439,0001519449-24-000035,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SKY,90896,$2B-$10B,doc_quality_passed,,,,0000950170-24-091834,2024-08-06,sky-20240806.htm,True,4317,sky-ex99_1.htm,1,1,20268,0000950170-24-092813,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SKYW,793733,$2B-$10B,doc_quality_passed,,,,0001558370-24-010174,2024-07-25,skyw-20240725x8k.htm,True,3621,skyw-20240725xex99d1.htm,1,1,13999,0001558370-24-010241,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SLAB,1038074,$100M-$500M,doc_quality_passed,,,,0001628280-24-032692,2024-07-24,slab-20240724.htm,True,9247,slab-20240724q2earningsrel.htm,1,1,14637,0001628280-24-032746,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SLB,87347,$2B-$10B,doc_quality_passed,,,,0001193125-24-181280,2024-07-19,d696444d8k.htm,True,4055,d696444dex99.htm,1,1,59214,0000950170-24-085905,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SLG,1040971,$100M-$500M,doc_quality_passed,,,,0001040971-24-000022,2024-07-18,a24q2supplemental.htm,True,150093,a24q2earningsrelease.htm,1,1,35759,0001040971-24-000025,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SLQT,1794783,$500M-$1B,doc_quality_passed,,,,0001794783-24-000057,2024-09-13,selectquoteincjune302024.htm,True,18088,selectquoteincjune302024pr.htm,1,1,33861,0001794783-24-000061,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SLVM,1856485,$500M-$1B,doc_quality_passed,,,,0001856485-24-000021,2024-08-09,syl-20240809.htm,True,3526,sylvamoex9912024secondquar.htm,1,1,23573,0001856485-24-000024,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SM,893538,$500M-$1B,doc_quality_passed,,,,0000893538-24-000103,2024-08-07,sm-20240807.htm,True,4383,exhibit99108072024er.htm,1,1,44256,0000893538-24-000105,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SMCI,1375365,$2B-$10B,doc_quality_passed,,,,0001375365-24-000028,2024-08-06,smci-20240806.htm,True,4228,exhibit991_20240630.htm,1,1,16823,0001375365-24-000022,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SMHI,1690334,$100M-$500M,doc_quality_passed,,,,0000950170-24-088729,2024-07-31,smhi-20240731.htm,True,3493,smhi-ex99_1.htm,1,1,28316,0000950170-24-088727,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SMP,93389,$100M-$500M,doc_quality_passed,,,,0001140361-24-035221,2024-08-01,ef20033289_8k.htm,True,3681,ef20033289_ex99-1.htm,1,1,24125,0001140361-24-035244,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SNA,91440,$1B-$2B,doc_quality_passed,,,,0000091440-24-000048,2024-07-18,sna-20240718.htm,True,3017,q22024pressreleaseforpress.htm,1,1,25334,0000091440-24-000051,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SNBR,827187,$500M-$1B,doc_quality_passed,,,,0000827187-24-000067,2024-07-31,snbr-20240731.htm,True,2838,a2024-q2ex991.htm,1,1,23065,0000827187-24-000071,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SNCY,1743907,$100M-$500M,doc_quality_passed,,,,0001743907-24-000013,2024-08-01,sncy-20240801.htm,True,3515,q22024-ex991.htm,1,1,34700,0001743907-24-000015,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SNDX,1395937,$100M-$500M,doc_quality_passed,,,,0000950170-24-089235,2024-08-01,sndx-20240801.htm,True,3417,sndx-ex99_1.htm,1,1,16809,0000950170-24-089241,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SNPS,883241,$2B-$10B,doc_quality_passed,,,,0001193125-24-204450,2024-08-21,d878807d8k.htm,True,3768,d878807dex991.htm,1,1,37585,0000883241-24-000021,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SO,92122,$2B-$10B,doc_quality_passed,,,,0000092122-24-000077,2024-08-01,so-20240801.htm,True,8184,ex99-pressreleaseq22024.htm,1,1,19211,0000092122-24-000075,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SONO,1314727,$500M-$1B,doc_quality_passed,,,,0001314727-24-000015,2024-08-07,sono-20240807.htm,True,3315,final3q24earningspressrele.htm,1,1,23981,0001314727-24-000017,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SPB,109177,$1B-$2B,doc_quality_passed,,,,0000109177-24-000036,2024-08-08,spb-20240808.htm,True,12469,spb-q3f24xex991.htm,1,1,54383,0000109177-24-000039,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SPG,1063761,$1B-$2B,doc_quality_passed,,,,0001104659-24-085817,2024-08-05,tm2419636d1_8k.htm,True,5002,tm2419636d2_ex99-1.htm,1,1,144314,0001558370-24-011208,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SPGI,64040,$2B-$10B,doc_quality_passed,,,,0000064040-24-000146,2024-07-30,spgi-20240730.htm,True,3535,spgi2q2024-earningsrelease.htm,1,1,47005,0000064040-24-000150,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SPHR,1795250,$100M-$500M,doc_quality_passed,,,,0001795250-24-000028,2024-08-14,sphr-20240814.htm,True,3384,exhibit991sphereentertainm.htm,1,1,28042,0001795250-24-000026,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SPNT,1576018,$500M-$1B,doc_quality_passed,,,,0001576018-24-000041,2024-08-01,siriuspointannouncesdivide.htm,True,1591,exhibit991-earningspressre.htm;exhibit992-financialsupple.htm;q22024spntinvestorpresen.htm,3,3,126037,0001576018-24-000042,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SPXC,88205,$100M-$500M,doc_quality_passed,,,,0000088205-24-000048,2024-08-01,spxc-20240801.htm,True,3323,q22024pressrelease.htm,1,1,32972,0000088205-24-000050,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SR,1126956,$1B-$2B,doc_quality_passed,,,,0001437749-24-023987,2024-07-31,ex_684778.htm,True,21639,spre20240606_8k.htm,1,1,3491,0001437749-24-024001,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SSNC,1402436,$1B-$2B,doc_quality_passed,,,,0000950170-24-086510,2024-07-25,ssnc-20240725.htm,True,5071,ssnc-ex99_1.htm;ssnc-ex99_2.htm,2,2,53138,0000950170-24-088968,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SSP,832428,$500M-$1B,doc_quality_passed,,,,0000832428-24-000033,2024-08-09,ssp-20240808.htm,True,3027,ssp-20240809ex991.htm,1,1,25195,0000832428-24-000035,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SSTK,1549346,$100M-$500M,doc_quality_passed,,,,0001549346-24-000031,2024-08-06,sstk-20240806.htm,True,3960,a2024-q2_exx991xpressrelea.htm,1,1,36531,0001549346-24-000034,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STC,94344,$500M-$1B,doc_quality_passed,,,,0001104659-24-082353,2024-07-24,tm2420110d1_8k.htm,True,3202,tm2420110d1_ex99-1.htm,1,1,25280,0000094344-24-000015,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STE,1757898,$2B-$10B,doc_quality_passed,,,,0001757898-24-000014,2024-08-06,ste-20240806.htm,True,3990,ste6302024ex991.htm,1,1,30472,0001757898-24-000016,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STEP,1796022,$1B-$2B,doc_quality_passed,,,,0001796022-24-000061,2024-08-08,step-20240808.htm,True,3390,stepfy2025q1earningspressr.htm,1,1,44673,0001796022-24-000063,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STGW,876883,$500M-$1B,doc_quality_passed,,,,0000876883-24-000020,2024-08-01,stgw-20240801.htm,True,4205,stagwell2q24earningspres.htm;stgw2024630pr.htm,2,2,63342,0000876883-24-000022,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STKL,351834,$100M-$500M,doc_quality_passed,,,,0001062993-24-014631,2024-08-07,form8k.htm,True,3671,exhibit99-1.htm,1,1,29463,0001062993-24-014632,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STLD,1022671,$2B-$10B,doc_quality_passed,,,,0001104659-24-080714,2024-07-18,tm2419718d1_8k.htm,True,3455,tm2419718d1_ex99-1.htm,1,1,22687,0001558370-24-011535,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STRA,1013934,$100M-$500M,doc_quality_passed,,,,0001013934-24-000016,2024-07-31,stra-20240731.htm,True,3201,exhibit991.htm,1,1,28367,0001013934-24-000019,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STRL,874238,$100M-$500M,doc_quality_passed,,,,0000874238-24-000118,2024-08-05,strl-20240805.htm,True,4519,a20240805ex991earningsrele.htm;q22024earningsreleaseppp.htm,2,2,31811,0000874238-24-000121,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STT,93751,$2B-$10B,doc_quality_passed,,,,0000093751-24-000662,2024-07-16,R2.htm,True,1915,a2q24earningspressrelease.htm;exhibit992-2q24earningsrel.htm;stt2q24earningspresentat.htm,3,3,161201,0000093751-24-000665,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STX,1137789,$2B-$10B,doc_quality_passed,,,,0001137789-24-000061,2024-07-23,stx-20240723.htm,True,5445,stxq42024pressreleasefinan.htm,1,1,31035,0001137789-24-000068,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,STZ,16918,$2B-$10B,doc_quality_passed,,,,0000016918-24-000109,2024-07-03;2024-09-03,stz-20240702.htm,True,7183,stzex99-1_053124.pdf;stzex991_53120248k10q.htm;stzex991_932024guidanceupd.htm,2,3,412458,0000016918-24-000111,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SUPN,1356576,$100M-$500M,doc_quality_passed,,,,0001356576-24-000039,2024-07-23;2024-08-06,supn-20240723.htm,True,3207,ex99107-23x2024.htm;ex99108-06x2024.htm,1,2,2500,0001356576-24-000051,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SVV,0001883313,$100M-$500M,doc_quality_passed,,,,0001883313-24-000032,2024-08-08,svv-20240808.htm,True,3449,pressreleaseex991_q2fy24xj.htm,1,1,34573,0001883313-24-000037,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SWBI,1092796,$500M-$1B,doc_quality_passed,,,,0001193125-24-214184,2024-09-05,d889907d8k.htm,True,3615,d889907dex991.htm,1,1,17091,0000950170-24-104004,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SWIM,1833197,$100M-$500M,doc_quality_passed,,,,0001104659-24-086290,2024-08-06,tm2420590d1_8k.htm,True,3559,tm2420590d1_ex99.htm,1,1,30024,0001558370-24-011205,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SWK,93556,$2B-$10B,doc_quality_passed,,,,0000093556-24-000136,2024-07-30,swk-20240730.htm,True,3267,ex991q22024.htm;exhibit992financialsq22024.htm,2,2,40473,0000093556-24-000141,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SWKS,4127,$2B-$10B,doc_quality_passed,,,,0000004127-24-000068,2024-07-30,swks-20240730.htm,True,3664,q3248-kex991earningsrelease.htm,1,1,26634,0000004127-24-000070,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SWX,1692115,$1B-$2B,doc_quality_passed,,,,0001692115-24-000097,2024-08-06,swx-20240806.htm,True,3340,swx63024-earningsrelease.htm,1,1,40727,0001692115-24-000099,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SXC,1514705,$100M-$500M,doc_quality_passed,,,,0001514705-24-000015,2024-07-31,R2.htm,True,8845,q2_2024sxcearningsdeckxv.htm;sxcearningsrelease2024q2.htm,2,2,38649,0001514705-24-000017,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SXT,310142,$100M-$500M,doc_quality_passed,,,,0001140361-24-034308,2024-07-26,ef20032964_8k.htm,True,4407,ef20032964_ex99-1.htm;ef20032964_ex99-2.htm,2,2,35848,0001140361-24-036129,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SYK,310764,$2B-$10B,doc_quality_passed,,,,0000310764-24-000095,2024-07-30,syk-20240730.htm,True,3955,sykex991earningsq22024.htm,1,1,28786,0000310764-24-000098,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SYM,1837240,$100M-$500M,doc_quality_passed,,,,0001837240-24-000162,2024-07-29,sym-20240729.htm,True,3501,q3248-k_ex991.htm,1,1,23343,0001837240-24-000168,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,SYNA,817720,$1B-$2B,doc_quality_passed,,,,0000950170-24-093944,2024-08-08,syna-20240808.htm,True,3553,syna-ex99_1.htm,1,1,24099,0000950170-24-100261,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TALO,1724965,$100M-$500M,doc_quality_passed,,,,0001193125-24-196168,2024-08-08,d863025d8k.htm,True,4650,d863025dex991.htm,1,1,51612,0000950170-24-093063,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TAP,24545,$2B-$10B,doc_quality_passed,,,,0000024545-24-000016,2024-08-06,tap-20240806.htm,True,3891,tapex99120240630earningsre.htm,1,1,58425,0000024545-24-000018,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TASK,1829864,$100M-$500M,doc_quality_passed,,,,0001829864-24-000135,2024-08-08,task-20240808.htm,True,3481,earningsreleaseex991q22024.htm,1,1,27056,0001829864-24-000138,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TBI,768899,$500M-$1B,doc_quality_passed,,,,0000768899-24-000100,2024-08-05,a2024-08investorroadshow.htm,True,13397,a2q2024earningspresentat.htm;a2q2024pressrelease.htm,2,2,36003,0000768899-24-000102,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TBLA,0001840502,$100M-$500M,doc_quality_passed,,,,0001140361-24-035979,2024-08-07,ef20033470_8k.htm,True,4245,ef20033470_ex99-1.htm,1,1,27107,0001140361-24-035980,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TDAY,1579684,$500M-$1B,doc_quality_passed,,,,0001579684-24-000043,2024-08-01,gci-20240801.htm,True,4297,gciq22024ex991earningsrele.htm,1,1,34370,0001579684-24-000045,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TDG,1260221,$2B-$10B,doc_quality_passed,,,,0001260221-24-000066,2024-08-06,tdg-20240806.htm,True,4222,exhibit991tdg2024q3earning.htm,1,1,30773,0001260221-24-000069,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TDY,1094285,$1B-$2B,doc_quality_passed,,,,0001094285-24-000088,2024-07-24,tdy-20240724.htm,True,3322,q2-2024earningsrelease.htm,1,1,33100,0001094285-24-000090,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TEAD,1454938,$100M-$500M,doc_quality_passed,,,,0001454938-24-000146,2024-08-01;2024-08-08,outbrain-20240801.htm,True,14438,exhibit991812024.htm;projectactivate-announce.htm;q22024er-exhibit991.htm,2,3,66536,0001454938-24-000157,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TECH,842023,$500M-$1B,doc_quality_passed,,,,0001558370-24-011193,2024-08-07,tech-20240807x8k.htm,True,3520,tech-20240807xex99d1.htm;tech-20240807xex99d2.htm,2,2,38297,0001558370-24-012430,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TEL,1385157,$2B-$10B,doc_quality_passed,,,,0001558370-24-010004,2024-07-24,tel-20240724x8k.htm,True,3501,tel-20240724xex99d1.htm;tel-20240724xex99d2.htm,2,2,68882,0001558370-24-010267,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TENB,1660280,$100M-$500M,doc_quality_passed,,,,0001660280-24-000119,2024-07-31,tenb-20240731.htm,True,3818,q22024financialresults-ear.htm,1,1,29006,0001660280-24-000127,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TER,97210,$500M-$1B,doc_quality_passed,,,,0000950170-24-086252,2024-07-25,ter-20240724.htm,True,2880,ter-ex99_1.htm,1,1,24120,0000950170-24-089858,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TEX,97216,$1B-$2B,doc_quality_passed,,,,0000097216-24-000131,2024-07-30;2024-08-02,tex-20240730.htm,True,3188,terexearningsreleaseexq2-24.htm,1,1,27882,0000097216-24-000133,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TG,850429,$100M-$500M,doc_quality_passed,,,,0000850429-24-000019,2024-08-07,tg-20240807.htm,True,3426,tg-20240630xearningsreleasea.htm,1,1,59010,0000850429-24-000018,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TGLS,1534675,$100M-$500M,doc_quality_passed,,,,0001493152-24-030661,2024-08-08,form8-k.htm,True,3298,ex99-1.htm,1,1,24392,0001493152-24-030759,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TGNA,39899,$500M-$1B,doc_quality_passed,,,,0000950170-24-092301,2024-08-07,tgna-20240807.htm,True,3285,tgna-ex99_1.htm,1,1,35149,0000950170-24-092846,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TH,1712189,$100M-$500M,doc_quality_passed,,,,0001558370-24-011198,2024-08-07,th-20240807x8k.htm,True,3980,th-20240807xex99d1.htm,1,1,31042,0001558370-24-011323,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,THR,1489096,$100M-$500M,doc_quality_passed,,,,0001489096-24-000149,2024-08-07,thr-20240807.htm,True,4270,pressreleaseq1fy25.htm,1,1,30951,0001489096-24-000154,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,THRM,903129,$100M-$500M,doc_quality_passed,,,,0000950170-24-088211,2024-07-31,thrm-20240731.htm,True,3668,thrm-ex99_1.htm;thrm-ex99_2.htm,2,2,39481,0000950170-24-088484,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,THRY,1556739,$100M-$500M,doc_quality_passed,,,,0001556739-24-000037,2024-08-01,thryv-20240801.htm,True,3671,exhibit991-pressreleaseq22.htm;exhibit992-q22024investo.htm,2,2,37363,0001556739-24-000038,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TILE,715787,$100M-$500M,doc_quality_passed,,,,0000715787-24-000025,2024-08-02,tile-20240802.htm,True,7132,a991pressreleaseq22024.htm;investorpresentationq2fy.htm,2,2,46217,0000715787-24-000027,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TIPT,1393726,$100M-$500M,doc_quality_passed,,,,0001393726-24-000081,2024-07-31,tipt-20240731.htm,True,4283,ex99-2investorpresentati.htm;ex991er-06302024.htm,2,2,55689,0001393726-24-000082,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TITN,1409171,$500M-$1B,doc_quality_passed,,,,0001409171-24-000084,2024-08-14;2024-08-29,titn-20240814.htm,True,3297,a8kfy25q2ex991prerelease.htm;afy25q2ex991earningsrelease.htm,1,2,12225,0001409171-24-000098,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TJX,109198,$2B-$10B,doc_quality_passed,,,,0000109198-24-000044,2024-08-21,tjx-20240821.htm,True,3291,tjxq2fy25earningspressrele.htm,1,1,24676,0000109198-24-000048,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TKO,0001973266,$100M-$500M,doc_quality_passed,,,,0001973266-24-000019,2024-08-08,tko-20240808x8k.htm,True,3828,tko-20240808xex99_1.htm;tko-20240808xex99_2.htm,2,2,41819,0001973266-24-000021,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TMHC,1562476,$1B-$2B,doc_quality_passed,,,,0001193125-24-183274,2024-07-24,d753416d8k.htm,True,3453,d753416dex991.htm,1,1,27973,0001628280-24-032842,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TNDM,1438133,$100M-$500M,doc_quality_passed,,,,0001438133-24-000176,2024-08-01,tndm-20240801.htm,True,3576,exhibit991-earningsrelease.htm,1,1,20336,0001438133-24-000177,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,TNET,937098,$1B-$2B,doc_quality_passed,,,,0000937098-24-000145,2024-07-26,R2.htm,True,1333,tnet-63024xexhibit991.htm,1,1,26775,0000937098-24-000146,,False,0,True,False,ready,missing_periodic_doc_name
