ticker,event_dates
WMG,2024-08-07
WMK,2024-08-06
WNC,2024-07-24
WOOF,2024-09-10
WOR,2024-07-01;2024-07-01;2024-09-24;2024-09-30
WRB,2024-07-22
WRBY,2024-08-08
WS,2024-09-30
WSC,2024-08-01
WSFS,2024-07-25
WSM,2024-08-22
WST,2024-07-25
WTFC,2024-07-17
WTI,2024-08-07
WTS,2024-08-07
WTTR,2024-07-31
WWW,2024-08-07
WY,2024-07-25
WYNN,2024-08-06
XEL,2024-08-01
XHR,2024-08-01
XMTR,2024-08-08
XPER,2024-08-05
XRAY,2024-07-31
XRX,2024-07-25
XYL,2024-07-30
XYZ,2024-08-01
YELP,2024-08-08
YOU,2024-08-06
YUM,2024-08-06
Z,2024-08-07
ZBH,2024-08-07
ZBRA,2024-07-30
ZD,2024-08-08
ZETA,2024-07-31
ZG,2024-08-07
ZION,2024-07-22
ZIP,2024-08-07
ZM,2024-08-21
ZTS,2024-08-06
ZWS,2024-07-10;2024-07-30
ABT,2024-07-18
AIZ,2024-07-15;2024-08-06
AMP,2024-07-24
BF-B,2024-08-29
CBRE,2024-07-25
CEG,2024-08-06
CPRT,2024-09-04
DXCM,2024-07-25
EOG,2024-08-01
EQT,2024-07-11;2024-07-23
FANG,2024-07-11;2024-08-05
FCX,2024-07-02;2024-07-23
GNRC,2024-07-31
HOOD,2024-07-31;2024-08-07
IBKR,2024-07-16
INCY,2024-07-30
INVH,2024-07-24
JBHT,2024-07-16
KMB,2024-07-23
MMM,2024-07-26
MPWR,2024-08-01
NCLH,2024-07-31
NOW,2024-07-24
O,2024-08-05
PNC,2024-07-16
POOL,2024-07-25
REGN,2024-07-08;2024-08-01
SOLV,2024-08-08
SRE,2024-08-06
TTD,2024-08-08
UNP,2024-07-25
VRSK,2024-07-31
WDAY,2024-08-22
WMB,2024-08-05
WTW,2024-07-25
ZS,2024-09-03
