ticker,event_dates
XPER,2024-05-08
XRAY,2024-05-02
XRX,2024-04-23
XYL,2024-05-02
XYZ,2024-05-02
YELP,2024-05-09
YOU,2024-05-08
YUM,2024-05-01
Z,2024-05-01
ZBH,2024-05-02
ZBRA,2024-04-30
ZD,2024-05-09
ZETA,2024-05-06
ZG,2024-05-01
ZION,2024-04-22
ZIP,2024-05-09
ZM,2024-05-20
ZTS,2024-05-02
ZWS,2024-04-23
ABT,2024-04-17
AIZ,2024-05-07
AMP,2024-04-22
BF-B,2024-06-05
CBRE,2024-05-03
CEG,2024-05-09
CPRT,2024-05-16
DXCM,2024-04-25
EOG,2024-05-02
EQT,2024-04-11;2024-04-23
FANG,2024-04-10;2024-04-30
FCX,2024-04-23
GNRC,2024-05-01
HOOD,2024-04-30;2024-05-08
IBKR,2024-04-16
INCY,2024-04-30
INVH,2024-04-30
JBHT,2024-04-16
KMB,2024-04-23
MMM,2024-04-30
MPWR,2024-05-01
NCLH,2024-05-01
NOW,2024-04-24
O,2024-05-06
PNC,2024-04-16
POOL,2024-04-25
REGN,2024-05-02
SOLV,2024-05-09
SRE,2024-05-07
TTD,2024-05-08
UNP,2024-04-25
VRSK,2024-05-01
WDAY,2024-05-23
WMB,2024-05-06
WTW,2024-04-25
ZS,2024-05-30
